deck,ev_farmer_X,std_X,std_XYZ,sharpe_X,sharpe_XYZ,kelly_f,max_ratio,kelly_log_growth,kelly_growth,winrate_X,nonpair_win_X,pair_win_X,twoFarmers,threeFarmers,joint_m1_m1_m1,joint_m1_m1_1,joint_m1_m1_2,joint_m1_1_m1,joint_m1_1_1,joint_m1_1_2,joint_m1_2_m1,joint_m1_2_1,joint_m1_2_2,joint_1_m1_m1,joint_1_m1_1,joint_1_m1_2,joint_1_1_m1,joint_1_1_1,joint_1_1_2,joint_1_2_m1,joint_1_2_1,joint_1_2_2,joint_2_m1_m1,joint_2_m1_1,joint_2_m1_2,joint_2_1_m1,joint_2_1_1,joint_2_1_2,joint_2_2_m1,joint_2_2_1,joint_2_2_2,prob_from_prior,farmerWinWeight_X,farmerWinWeight_Y,farmerWinWeight_Z,farmerWinNonPairWeight_X,farmerWinNonPairWeight_Y,farmerWinNonPairWeight_Z,farmerWinPairWeight_X,farmerWinPairWeight_Y,farmerWinPairWeight_Z,-1_-1_-1_Weight,-1_-1_1_Weight,-1_-1_2_Weight,-1_1_-1_Weight,-1_1_1_Weight,-1_1_2_Weight,-1_2_-1_Weight,-1_2_1_Weight,-1_2_2_Weight,1_-1_-1_Weight,1_-1_1_Weight,1_-1_2_Weight,1_1_-1_Weight,1_1_1_Weight,1_1_2_Weight,1_2_-1_Weight,1_2_1_Weight,1_2_2_Weight,2_-1_-1_Weight,2_-1_1_Weight,2_-1_2_Weight,2_1_-1_Weight,2_1_1_Weight,2_1_2_Weight,2_2_-1_Weight,2_2_1_Weight,2_2_2_Weight,totalDeals
00131111,0.0261904761904762,1.14923567225591,0.775690022713885,0.0227894737543824,0.0337641008954118,0.0145363186010329,0.0290626069339537,0.0570691113698943,0.0570853988854898,0.45952380952381,0.352380952380952,0.107142857142857,0.45,0.192857142857143,0.264285714285714,0.0523809523809524,0.0428571428571429,0.0523809523809524,0.0476190476190476,0.019047619047619,0.0428571428571429,0.019047619047619,0,0.0523809523809524,0.0476190476190476,0.019047619047619,0.0476190476190476,0.114285714285714,0.0261904761904762,0.019047619047619,0.0261904761904762,0,0.0428571428571429,0.019047619047619,0,0.019047619047619,0.0261904761904762,0,0,0,0,0.00038941654069574,1158,1158,1158,888,888,888,270,270,270,666,132,108,132,120,48,108,48,0,132,120,48,120,288,66,48,66,0,108,48,0,48,66,0,0,0,0,2520
00131120,0.0357142857142856,1.18569277088914,0.795519625102299,0.0301210284747745,0.0448942861839436,0.0189286185720213,0.0378674625263252,0.101188109147307,0.101239321586648,0.45,0.314285714285714,0.135714285714286,0.442857142857143,0.171428571428571,0.264285714285714,0.0523809523809524,0.0452380952380952,0.0523809523809524,0.0476190476190476,0.0166666666666667,0.0452380952380952,0.0166666666666667,0.00952380952380952,0.0523809523809524,0.0476190476190476,0.0166666666666667,0.0476190476190476,0.0714285714285714,0.0285714285714286,0.0166666666666667,0.0285714285714286,0.00476190476190476,0.0452380952380952,0.0166666666666667,0.00952380952380952,0.0166666666666667,0.0285714285714286,0.00476190476190476,0.00952380952380952,0.00476190476190476,0,0.000146031202760902,1134,1134,1134,792,792,792,342,342,342,666,132,114,132,120,42,114,42,24,132,120,42,120,180,72,42,72,12,114,42,24,42,72,12,24,12,0,2520
00131201,0.069047619047619,1.18421927169199,0.824713926901013,0.058306447714674,0.083723115125599,0.0341254161677107,0.0680358564546486,0.352366888461849,0.352988430403854,0.466666666666667,0.330952380952381,0.135714285714286,0.471428571428571,0.207142857142857,0.278571428571429,0.0333333333333333,0.05,0.0333333333333333,0.0571428571428571,0.0119047619047619,0.05,0.0119047619047619,0.00714285714285714,0.0333333333333333,0.0571428571428571,0.0119047619047619,0.0571428571428571,0.0857142857142857,0.0333333333333333,0.0119047619047619,0.0333333333333333,0.00714285714285714,0.05,0.0119047619047619,0.00714285714285714,0.0119047619047619,0.0333333333333333,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,0.000146031202760902,1176,1176,1176,834,834,834,342,342,342,702,84,126,84,144,30,126,30,18,84,144,30,144,216,84,30,84,18,126,30,18,30,84,18,18,18,0,2520
00131210,0.0214285714285714,1.18603696125769,0.807908051390215,0.018067372374169,0.0265235275124406,0.0109929391720803,0.0220054574458819,0.035280412403174,0.0352866366726318,0.442857142857143,0.307142857142857,0.135714285714286,0.428571428571429,0.178571428571429,0.278571428571429,0.0523809523809524,0.0452380952380952,0.0523809523809524,0.0380952380952381,0.019047619047619,0.0452380952380952,0.019047619047619,0.00714285714285714,0.0523809523809524,0.0380952380952381,0.019047619047619,0.0380952380952381,0.0857142857142857,0.0238095238095238,0.019047619047619,0.0238095238095238,0.00714285714285714,0.0452380952380952,0.019047619047619,0.00714285714285714,0.019047619047619,0.0238095238095238,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,0.000146031202760902,1116,1116,1116,774,774,774,342,342,342,702,132,114,132,96,48,114,48,18,132,96,48,96,216,60,48,60,18,114,48,18,48,60,18,18,18,0,2520
00131300,0.0642857142857143,1.25476642268998,0.844117298487267,0.0512332121128155,0.0761573236337177,0.0304291515245398,0.0607884638329604,0.292227982506129,0.292655384703127,0.435714285714286,0.242857142857143,0.192857142857143,0.471428571428571,0.128571428571429,0.292857142857143,0.0285714285714286,0.05,0.0285714285714286,0.0571428571428571,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0285714285714286,0.0571428571428571,0.0142857142857143,0.0571428571428571,0,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0,2.43385337934837e-05,1098,1098,1098,612,612,612,486,486,486,738,72,126,72,144,36,126,36,72,72,144,36,144,0,72,36,72,36,126,36,72,36,72,36,72,36,0,2520
00132002,0.0952380952380952,1.21517241201803,0.837878759920867,0.078374142052759,0.113665723245078,0.0456316139566698,0.0905489353866714,0.649645164083625,0.651759935302413,0.466666666666667,0.304761904761905,0.161904761904762,0.485714285714286,0.192857142857143,0.278571428571429,0.0285714285714286,0.05,0.0285714285714286,0.0476190476190476,0.019047619047619,0.05,0.019047619047619,0.0119047619047619,0.0285714285714286,0.0476190476190476,0.019047619047619,0.0476190476190476,0.0857142857142857,0.0238095238095238,0.019047619047619,0.0238095238095238,0.00952380952380952,0.05,0.019047619047619,0.0119047619047619,0.019047619047619,0.0238095238095238,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1176,1176,1176,768,768,768,408,408,408,702,72,126,72,120,48,126,48,30,72,120,48,120,216,60,48,60,24,126,48,30,48,60,24,30,24,18,2520
00132011,0.0642857142857143,1.18448731697795,0.821242214885599,0.0542730288153103,0.0782786285464746,0.0318142343429883,0.063350275317269,0.306554894952188,0.307025254984709,0.464285714285714,0.328571428571429,0.135714285714286,0.5,0.185714285714286,0.292857142857143,0.0285714285714286,0.0404761904761905,0.0285714285714286,0.0571428571428571,0.019047619047619,0.0404761904761905,0.019047619047619,0.00952380952380952,0.0285714285714286,0.0571428571428571,0.019047619047619,0.0571428571428571,0.0857142857142857,0.0285714285714286,0.019047619047619,0.0285714285714286,0.00476190476190476,0.0404761904761905,0.019047619047619,0.00952380952380952,0.019047619047619,0.0285714285714286,0.00476190476190476,0.00952380952380952,0.00476190476190476,0,0.000146031202760902,1170,1170,1170,828,828,828,342,342,342,738,72,102,72,144,48,102,48,24,72,144,48,144,216,72,48,72,12,102,48,24,48,72,12,24,12,0,2520
00132020,0.0952380952380952,1.21517241201803,0.837878759920867,0.078374142052759,0.113665723245078,0.0456316139566698,0.0905489353866714,0.649645164083625,0.651759935302413,0.466666666666667,0.304761904761905,0.161904761904762,0.485714285714286,0.192857142857143,0.278571428571429,0.0285714285714286,0.05,0.0285714285714286,0.0476190476190476,0.019047619047619,0.05,0.019047619047619,0.0119047619047619,0.0285714285714286,0.0476190476190476,0.019047619047619,0.0476190476190476,0.0857142857142857,0.0238095238095238,0.019047619047619,0.0238095238095238,0.00952380952380952,0.05,0.019047619047619,0.0119047619047619,0.019047619047619,0.0238095238095238,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1176,1176,1176,768,768,768,408,408,408,702,72,126,72,120,48,126,48,30,72,120,48,120,216,60,48,60,24,126,48,30,48,60,24,30,24,18,2520
00132101,0.069047619047619,1.18421927169199,0.854954216328653,0.0583064477146751,0.0807617738223742,0.0316609240874627,0.0631328591802266,0.327184814626523,0.327720648370644,0.466666666666667,0.330952380952381,0.135714285714286,0.471428571428571,0.235714285714286,0.307142857142857,0.0285714285714286,0.0452380952380952,0.0285714285714286,0.0380952380952381,0.0166666666666667,0.0452380952380952,0.0166666666666667,0.00714285714285714,0.0285714285714286,0.0380952380952381,0.0166666666666667,0.0380952380952381,0.128571428571429,0.0285714285714286,0.0166666666666667,0.0285714285714286,0.00714285714285714,0.0452380952380952,0.0166666666666667,0.00714285714285714,0.0166666666666667,0.0285714285714286,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,0.000146031202760902,1176,1176,1176,834,834,834,342,342,342,774,72,114,72,96,42,114,42,18,72,96,42,96,324,72,42,72,18,114,42,18,42,72,18,18,18,0,2520
00132110,0.0357142857142856,1.18569277088914,0.826828352632245,0.0301210284747744,0.0431943166929243,0.0174698717920277,0.0349249571372654,0.0934798651653891,0.0935235712090684,0.45,0.314285714285714,0.135714285714286,0.471428571428571,0.185714285714286,0.307142857142857,0.0285714285714286,0.0452380952380952,0.0285714285714286,0.0523809523809524,0.0166666666666667,0.0452380952380952,0.0166666666666667,0.00952380952380952,0.0285714285714286,0.0523809523809524,0.0166666666666667,0.0523809523809524,0.0857142857142857,0.0285714285714286,0.0166666666666667,0.0285714285714286,0.00476190476190476,0.0452380952380952,0.0166666666666667,0.00952380952380952,0.0166666666666667,0.0285714285714286,0.00476190476190476,0.00952380952380952,0.00476190476190476,0,0.000146031202760902,1134,1134,1134,792,792,792,342,342,342,774,72,114,72,132,42,114,42,24,72,132,42,132,216,72,42,72,12,114,42,24,42,72,12,24,12,0,2520
00132200,0.0380952380952382,1.21830334422456,0.849916629231356,0.0312690909664091,0.0448223234903529,0.017736288476319,0.0355155736588663,0.101043595374491,0.101094661613595,0.438095238095238,0.276190476190476,0.161904761904762,0.428571428571429,0.192857142857143,0.307142857142857,0.0285714285714286,0.0595238095238095,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0595238095238095,0.0142857142857143,0.0119047619047619,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0380952380952381,0.0857142857142857,0.0238095238095238,0.0142857142857143,0.0238095238095238,0.00952380952380952,0.0595238095238095,0.0142857142857143,0.0119047619047619,0.0142857142857143,0.0238095238095238,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1104,1104,1104,696,696,696,408,408,408,774,72,150,72,96,36,150,36,30,72,96,36,96,216,60,36,60,24,150,36,30,36,60,24,30,24,18,2520
00133001,0.107142857142857,1.25183538723536,0.94639487810645,0.0855886151129498,0.113211577557593,0.0403457943628961,0.0803442202534225,0.645170891225235,0.647256601672604,0.457142857142857,0.264285714285714,0.192857142857143,0.485714285714286,0.25,0.364285714285714,0,0.05,0,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0214285714285714,0,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.1,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0214285714285714,0.05,0.0142857142857143,0.0214285714285714,0.0142857142857143,0.0285714285714286,0.0214285714285714,0.0214285714285714,0.0214285714285714,0,2.43385337934837e-05,1152,1152,1152,666,666,666,486,486,486,918,0,126,0,72,36,126,36,54,0,72,36,72,252,72,36,72,54,126,36,54,36,72,54,54,54,0,2520
00133010,0.107142857142857,1.25183538723536,0.94639487810645,0.0855886151129498,0.113211577557593,0.0403457943628961,0.0803442202534225,0.645170891225235,0.647256601672604,0.457142857142857,0.264285714285714,0.192857142857143,0.485714285714286,0.25,0.364285714285714,0,0.05,0,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0214285714285714,0,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.1,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0214285714285714,0.05,0.0142857142857143,0.0214285714285714,0.0142857142857143,0.0285714285714286,0.0214285714285714,0.0214285714285714,0.0214285714285714,0,2.43385337934837e-05,1152,1152,1152,666,666,666,486,486,486,918,0,126,0,72,36,126,36,54,0,72,36,72,252,72,36,72,54,126,36,54,36,72,54,54,54,0,2520
00133100,0.0642857142857143,1.25476642268998,0.930008046194438,0.0512332121128153,0.0691238259160975,0.0249557313195847,0.049878667600082,0.239963519706843,0.240251662593969,0.435714285714286,0.242857142857143,0.192857142857143,0.471428571428571,0.214285714285714,0.378571428571429,0,0.05,0,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0857142857142857,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0,2.43385337934837e-05,1098,1098,1098,612,612,612,486,486,486,954,0,126,0,72,36,126,36,72,0,72,36,72,216,72,36,72,36,126,36,72,36,72,36,72,36,0,2520
00134000,0.0785714285714286,1.33666887203577,1.00995891342308,0.0587815204013559,0.077796658385958,0.0263671414428436,0.0529834210940109,0.307856831903623,0.308331197712645,0.407142857142857,0.142857142857143,0.264285714285714,0.357142857142857,0.25,0.385714285714286,0,0.0857142857142857,0,0,0,0.0857142857142857,0,0.0357142857142857,0,0,0,0,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0857142857142857,0,0.0357142857142857,0,0.0285714285714286,0.0285714285714286,0.0357142857142857,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,972,0,216,0,0,0,216,0,90,0,0,0,0,144,72,0,72,72,216,0,90,0,72,72,90,72,54,2520
00140003,0.0785714285714286,1.33666887203577,0.908173392896217,0.0587815204013563,0.0865158891308852,0.0333486515205492,0.0673099435178745,0.386569660338335,0.387317804572045,0.407142857142857,0.142857142857143,0.264285714285714,0.278571428571429,0.192857142857143,0.25,0.0571428571428571,0.1,0.0571428571428571,0,0,0.1,0,0.0285714285714286,0.0571428571428571,0,0,0,0,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.1,0,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,630,144,252,144,0,0,252,0,72,144,0,0,0,0,72,0,72,72,252,0,72,0,72,72,72,72,54,2520
00140012,0.111904761904762,1.28520933646965,0.860611368410644,0.0870712332452817,0.1300293791278,0.0514851534731361,0.102259022322901,0.857357314737503,0.861043148621805,0.445238095238095,0.223809523809524,0.221428571428571,0.407142857142857,0.192857142857143,0.264285714285714,0.0380952380952381,0.0714285714285714,0.0380952380952381,0,0.0285714285714286,0.0714285714285714,0.0285714285714286,0.0142857142857143,0.0380952380952381,0,0.0285714285714286,0,0.0571428571428571,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0714285714285714,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0142857142857143,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1122,1122,1122,564,564,564,558,558,558,666,96,180,96,0,72,180,72,36,96,0,72,0,144,72,72,72,36,180,72,36,72,72,36,36,36,18,2520
00140021,0.111904761904762,1.28520933646965,0.845727557810916,0.0870712332452814,0.13231774331017,0.0533403377314658,0.105737331806579,0.888486614002387,0.892445371977684,0.445238095238095,0.223809523809524,0.221428571428571,0.435714285714286,0.164285714285714,0.264285714285714,0.019047619047619,0.080952380952381,0.019047619047619,0.0380952380952381,0.019047619047619,0.080952380952381,0.019047619047619,0.0142857142857143,0.019047619047619,0.0380952380952381,0.019047619047619,0.0380952380952381,0,0.0380952380952381,0.019047619047619,0.0380952380952381,0.0142857142857143,0.080952380952381,0.019047619047619,0.0142857142857143,0.019047619047619,0.0380952380952381,0.0142857142857143,0.0142857142857143,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1122,1122,1122,564,564,564,558,558,558,666,48,204,48,96,48,204,48,36,48,96,48,96,0,96,48,96,36,204,48,36,48,96,36,36,36,18,2520
00140030,0.0785714285714286,1.33666887203577,0.908173392896217,0.0587815204013563,0.0865158891308852,0.0333486515205492,0.0673099435178745,0.386569660338335,0.387317804572045,0.407142857142857,0.142857142857143,0.264285714285714,0.278571428571429,0.192857142857143,0.25,0.0571428571428571,0.1,0.0571428571428571,0,0,0.1,0,0.0285714285714286,0.0571428571428571,0,0,0,0,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.1,0,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,630,144,252,144,0,0,252,0,72,144,0,0,0,0,72,0,72,72,252,0,72,0,72,72,72,72,54,2520
00140102,0.15,1.28132186209622,0.884006930950348,0.117066604759716,0.169681927537314,0.0653906990891811,0.128823878360869,1.45842009497606,1.46910693062704,0.464285714285714,0.242857142857143,0.221428571428571,0.435714285714286,0.221428571428571,0.264285714285714,0.0380952380952381,0.0619047619047619,0.0380952380952381,0,0.0285714285714286,0.0619047619047619,0.0285714285714286,0.0142857142857143,0.0380952380952381,0,0.0285714285714286,0,0.0571428571428571,0.0380952380952381,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0619047619047619,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0142857142857143,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1170,1170,1170,612,612,612,558,558,558,666,96,156,96,0,72,156,72,36,96,0,72,0,144,96,72,96,36,156,72,36,72,96,36,36,36,18,2520
00140111,0.147619047619048,1.25626773292163,0.854745324152754,0.117506040910355,0.17270529998555,0.0674029033318377,0.131891135979953,1.4895988762075,1.5007486939962,0.473809523809524,0.273809523809524,0.2,0.471428571428571,0.221428571428571,0.271428571428571,0.019047619047619,0.0666666666666667,0.019047619047619,0.019047619047619,0.0285714285714286,0.0666666666666667,0.0285714285714286,0.00714285714285714,0.019047619047619,0.019047619047619,0.0285714285714286,0.019047619047619,0.0571428571428571,0.0476190476190476,0.0285714285714286,0.0476190476190476,0.00714285714285714,0.0666666666666667,0.0285714285714286,0.00714285714285714,0.0285714285714286,0.0476190476190476,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,2.43385337934837e-05,1194,1194,1194,690,690,690,504,504,504,684,48,168,48,48,72,168,72,18,48,48,72,48,144,120,72,120,18,168,72,18,72,120,18,18,18,0,2520
00140120,0.111904761904762,1.28520933646965,0.845727557810916,0.0870712332452814,0.13231774331017,0.0528801955269134,0.104714864308489,0.882985408331632,0.886895223715452,0.445238095238095,0.223809523809524,0.221428571428571,0.435714285714286,0.164285714285714,0.264285714285714,0.0380952380952381,0.0619047619047619,0.0380952380952381,0,0.0380952380952381,0.0619047619047619,0.0380952380952381,0.0142857142857143,0.0380952380952381,0,0.0380952380952381,0,0.0571428571428571,0.019047619047619,0.0380952380952381,0.019047619047619,0.0142857142857143,0.0619047619047619,0.0380952380952381,0.0142857142857143,0.0380952380952381,0.019047619047619,0.0142857142857143,0.0142857142857143,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1122,1122,1122,564,564,564,558,558,558,666,96,156,96,0,96,156,96,36,96,0,96,0,144,48,96,48,36,156,96,36,96,48,36,36,36,18,2520
00140201,0.15,1.28132186209622,0.854795065015354,0.117066604759716,0.175480657457125,0.0692132601170844,0.13542430386361,1.54998447579701,1.56205903912964,0.464285714285714,0.242857142857143,0.221428571428571,0.492857142857143,0.164285714285714,0.264285714285714,0.019047619047619,0.0619047619047619,0.019047619047619,0.0380952380952381,0.0285714285714286,0.0619047619047619,0.0285714285714286,0.0142857142857143,0.019047619047619,0.0380952380952381,0.0285714285714286,0.0380952380952381,0,0.0380952380952381,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0619047619047619,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0142857142857143,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1170,1170,1170,612,612,612,558,558,558,666,48,156,48,96,72,156,72,36,48,96,72,96,0,96,72,96,36,156,72,36,72,96,36,36,36,18,2520
